UserID, TotalActionNum, Time, Task, TaskActionNum, Address, ChunkSpec, Activation
003, 10, 1652460530.603633, Navigation_3, 1, 0010cc90, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100000)), -2.142954180022191
003, 11, 1652460542.099812, Navigation_3, 2, 0010cd90, ((CURRENT 00100000) (LAG1 NIL) (LAG2 NIL)), -2.9644737307947606
003, 11, 1652460542.099812, Navigation_3, 2, 0010cd90, ((CURRENT 00100019) (LAG1 00100000) (LAG2 NIL)), -2.964044741299935
003, 11, 1652460542.099812, Navigation_3, 2, 0010cd90, ((CURRENT 00100000) (LAG1 00100019) (LAG2 00100000)), -2.9496140841733642
003, 11, 1652460542.099812, Navigation_3, 2, 0010cd90, ((CURRENT 00100000) (LAG1 00100000) (LAG2 00100019)), -2.629066956300371
003, 11, 1652460542.099812, Navigation_3, 2, 0010cd90, ((CURRENT 00100027) (LAG1 00100000) (LAG2 00100000)), -2.552594023873236
003, 11, 1652460542.099812, Navigation_3, 2, 0010cd90, ((CURRENT 0010cd90) (LAG1 00100027) (LAG2 00100000)), -2.496439910419229
003, 11, 1652460542.099812, Navigation_3, 2, 0010cd90, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100027)), -2.3852358348776623
003, 11, 1652460542.099812, Navigation_3, 2, 0010cd90, ((CURRENT 0010cd90) (LAG1 00100000) (LAG2 0010cd90)), -2.2822925608314826
003, 11, 1652460542.099812, Navigation_3, 2, 0010cd90, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100000)), -2.2163878266486683
003, 11, 1652460542.099812, Navigation_3, 2, 0010cd90, ((CURRENT 0010cc90) (LAG1 00100000) (LAG2 0010cd90)), -1.2210073641611587
003, 12, 1652460550.885497, Navigation_3, 3, 00100000, ((CURRENT 00100000) (LAG1 NIL) (LAG2 NIL)), -2.976029745610951
003, 12, 1652460550.885497, Navigation_3, 3, 00100000, ((CURRENT 00100019) (LAG1 00100000) (LAG2 NIL)), -2.9756105613455124
003, 12, 1652460550.885497, Navigation_3, 3, 00100000, ((CURRENT 00100000) (LAG1 00100019) (LAG2 00100000)), -2.9615145737071735
003, 12, 1652460550.885497, Navigation_3, 3, 00100000, ((CURRENT 00100000) (LAG1 00100000) (LAG2 00100019)), -2.6514243522637986
003, 12, 1652460550.885497, Navigation_3, 3, 00100000, ((CURRENT 00100027) (LAG1 00100000) (LAG2 00100000)), -2.5785518620443653
003, 12, 1652460550.885497, Navigation_3, 3, 00100000, ((CURRENT 0010cd90) (LAG1 00100027) (LAG2 00100000)), -2.5253953140771705
003, 12, 1652460550.885497, Navigation_3, 3, 00100000, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100027)), -2.42114997268431
003, 12, 1652460550.885497, Navigation_3, 3, 00100000, ((CURRENT 0010cd90) (LAG1 00100000) (LAG2 0010cd90)), -2.3260671183699975
003, 12, 1652460550.885497, Navigation_3, 3, 00100000, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100000)), -2.266032955521922
003, 12, 1652460550.885497, Navigation_3, 3, 00100000, ((CURRENT 0010cc90) (LAG1 00100000) (LAG2 0010cd90)), -1.5048635479558359
003, 12, 1652460550.885497, Navigation_3, 3, 00100000, ((CURRENT 0010cd90) (LAG1 0010cc90) (LAG2 00100000)), -1.0865618497608471
003, 13, 1652460616.408437, String_Search_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 NIL) (LAG2 NIL)), -3.054698708013155
003, 13, 1652460616.408437, String_Search_1, 1, 0014069b, ((CURRENT 00100019) (LAG1 00100000) (LAG2 NIL)), -3.0543405724323685
003, 13, 1652460616.408437, String_Search_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 00100019) (LAG2 00100000)), -3.042323111261454
003, 13, 1652460616.408437, String_Search_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 00100000) (LAG2 00100019)), -2.792558144425586
003, 13, 1652460616.408437, String_Search_1, 1, 0014069b, ((CURRENT 00100027) (LAG1 00100000) (LAG2 00100000)), -2.738615931668761
003, 13, 1652460616.408437, String_Search_1, 1, 0014069b, ((CURRENT 0010cd90) (LAG1 00100027) (LAG2 00100000)), -2.7005922081594083
003, 13, 1652460616.408437, String_Search_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100027)), -2.629485420146697
003, 13, 1652460616.408437, String_Search_1, 1, 0014069b, ((CURRENT 0010cd90) (LAG1 00100000) (LAG2 0010cd90)), -2.5688728962619916
003, 13, 1652460616.408437, String_Search_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100000)), -2.53279315715344
003, 13, 1652460616.408437, String_Search_1, 1, 0014069b, ((CURRENT 0010cc90) (LAG1 00100000) (LAG2 0010cd90)), -2.226037498306374
003, 13, 1652460616.408437, String_Search_1, 1, 0014069b, ((CURRENT 0010cd90) (LAG1 0010cc90) (LAG2 00100000)), -2.1541135141005157
003, 13, 1652460616.408437, String_Search_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 0010cc90)), -2.0912001545592616
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 00100000) (LAG1 NIL) (LAG2 NIL)), -3.092426168071945
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 00100019) (LAG1 00100000) (LAG2 NIL)), -3.092094069882187
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 00100000) (LAG1 00100019) (LAG2 00100000)), -3.080960405923708
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 00100000) (LAG1 00100000) (LAG2 00100019)), -2.854725066306762
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 00100027) (LAG1 00100000) (LAG2 00100000)), -2.807398316513392
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 0010cd90) (LAG1 00100027) (LAG2 00100000)), -2.7744264927843307
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100027)), -2.7137011690942785
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 0010cd90) (LAG1 00100000) (LAG2 0010cd90)), -2.662978995003252
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100000)), -2.6332770849088254
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 0010cc90) (LAG1 00100000) (LAG2 0010cd90)), -2.3982202292369923
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 0010cd90) (LAG1 0010cc90) (LAG2 00100000)), -2.3483387808459417
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 0010cc90)), -2.306553308776244
003, 14, 1652460651.682298, String_Search_1, 2, 00100000, ((CURRENT 0014069b) (LAG1 00100000) (LAG2 0010cd90)), -1.7815711030580312
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 00100000) (LAG1 NIL) (LAG2 NIL)), -3.1151138572782107
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 00100019) (LAG1 00100000) (LAG2 NIL)), -3.11479649607622
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 00100000) (LAG1 00100019) (LAG2 00100000)), -3.104162343572765
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 00100000) (LAG1 00100000) (LAG2 00100019)), -2.890734209641774
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 00100027) (LAG1 00100000) (LAG2 00100000)), -2.8468448348459208
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 0010cd90) (LAG1 00100027) (LAG2 00100000)), -2.816451946907019
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100027)), -2.7609048064487762
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 0010cd90) (LAG1 00100000) (LAG2 0010cd90)), -2.7149689174254283
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100000)), -2.688280042939904
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 0010cc90) (LAG1 00100000) (LAG2 0010cd90)), -2.4835454027922492
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 0010cd90) (LAG1 0010cc90) (LAG2 00100000)), -2.441826215777419
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 0010cc90)), -2.4074181815725515
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 0014069b) (LAG1 00100000) (LAG2 0010cd90)), -2.0285263068606754
003, 15, 1652460674.212127, String_Search_2, 1, 00100040, ((CURRENT 00100000) (LAG1 0014069b) (LAG2 00100000)), -1.557420082828375
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 00100000) (LAG1 NIL) (LAG2 NIL)), -3.141291275642146
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 00100019) (LAG1 00100000) (LAG2 NIL)), -3.140990107254478
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 00100000) (LAG1 00100019) (LAG2 00100000)), -3.1309042198303563
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 00100000) (LAG1 00100000) (LAG2 00100019)), -2.931151533294606
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 00100027) (LAG1 00100000) (LAG2 00100000)), -2.8908117633006962
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 0010cd90) (LAG1 00100027) (LAG2 00100000)), -2.863049728871211
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100027)), -2.812703308391027
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 0010cd90) (LAG1 00100000) (LAG2 0010cd90)), -2.771479925330542
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100000)), -2.747712209493039
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 0010cc90) (LAG1 00100000) (LAG2 0010cd90)), -2.570557890666603
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 0010cd90) (LAG1 0010cc90) (LAG2 00100000)), -2.53574030497088
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 0010cc90)), -2.5073949655802226
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 0014069b) (LAG1 00100000) (LAG2 0010cd90)), -2.221922636446717
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 00100000) (LAG1 0014069b) (LAG2 00100000)), -1.954285437620581
003, 16, 1652460701.509989, String_Search_2, 2, 0014069b, ((CURRENT 00100040) (LAG1 00100000) (LAG2 0014069b)), -1.6534041930221695
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 00100000) (LAG1 NIL) (LAG2 NIL)), -3.162700726327833
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 00100019) (LAG1 00100000) (LAG2 NIL)), -3.1624121850917266
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 00100000) (LAG1 00100019) (LAG2 00100000)), -3.1527534054998827
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 00100000) (LAG1 00100000) (LAG2 00100019)), -2.963390803499294
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 00100027) (LAG1 00100000) (LAG2 00100000)), -2.9256675458994597
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 0010cd90) (LAG1 00100027) (LAG2 00100000)), -2.8998241164271072
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100027)), -2.8532196076547502
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 0010cd90) (LAG1 00100000) (LAG2 0010cd90)), -2.8153297498835648
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100000)), -2.7936016936564823
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 0010cc90) (LAG1 00100000) (LAG2 0010cd90)), -2.6347515649439863
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 0010cd90) (LAG1 0010cc90) (LAG2 00100000)), -2.6042598042970657
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 0010cc90)), -2.579635462100183
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 0014069b) (LAG1 00100000) (LAG2 0010cd90)), -2.343442284151445
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 00100000) (LAG1 0014069b) (LAG2 00100000)), -2.146875788476586
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 00100040) (LAG1 00100000) (LAG2 0014069b)), -1.9630703689644424
003, 17, 1652460724.923020, String_Search_2, 3, 00100000, ((CURRENT 0014069b) (LAG1 00100040) (LAG2 00100000)), -1.5766463709227936
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 NIL) (LAG2 NIL)), -3.192512141763588
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 00100019) (LAG1 00100000) (LAG2 NIL)), -3.192240305891199
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 00100019) (LAG2 00100000)), -3.183146001270871
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 00100000) (LAG2 00100019)), -3.0071789466166536
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 00100027) (LAG1 00100000) (LAG2 00100000)), -2.972730457132536
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 0010cd90) (LAG1 00100027) (LAG2 00100000)), -2.949263973973068
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100027)), -2.907237175295191
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 0010cd90) (LAG1 00100000) (LAG2 0010cd90)), -2.873362027533809
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100000)), -2.854061570339138
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 0010cc90) (LAG1 00100000) (LAG2 0010cd90)), -2.7160667122048303
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 0010cd90) (LAG1 0010cc90) (LAG2 00100000)), -2.690271901926271
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 0010cc90)), -2.6696208139362776
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 0014069b) (LAG1 00100000) (LAG2 0010cd90)), -2.4808335073356993
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 0014069b) (LAG2 00100000)), -2.339014370764908
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 00100040) (LAG1 00100000) (LAG2 0014069b)), -2.221490366573629
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 0014069b) (LAG1 00100040) (LAG2 00100000)), -2.0278897670309752
003, 18, 1652460759.240137, Cross_Reference_1, 1, 0014069b, ((CURRENT 00100000) (LAG1 0014069b) (LAG2 00100040)), -1.767822136918317
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 00100000) (LAG1 NIL) (LAG2 NIL)), -3.2168231644545315
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 00100019) (LAG1 00100000) (LAG2 NIL)), -3.2165642329604185
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 00100000) (LAG1 00100019) (LAG2 00100000)), -3.2079055191083508
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 00100000) (LAG1 00100000) (LAG2 00100019)), -3.0420255879284444
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 00100027) (LAG1 00100000) (LAG2 00100000)), -3.009972185936873
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 0010cd90) (LAG1 00100027) (LAG2 00100000)), -2.9882272450747576
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100027)), -2.9494765402972796
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 0010cd90) (LAG1 00100000) (LAG2 0010cd90)), -2.9184326414782147
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100000)), -2.9008254987255393
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 0010cc90) (LAG1 00100000) (LAG2 0010cd90)), -2.7768223264975074
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 0010cd90) (LAG1 0010cc90) (LAG2 00100000)), -2.754047250021446
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 0010cc90)), -2.7359145821282516
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 0014069b) (LAG1 00100000) (LAG2 0010cd90)), -2.574827477719094
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 00100000) (LAG1 0014069b) (LAG2 00100000)), -2.4603485211767797
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 00100040) (LAG1 00100000) (LAG2 0014069b)), -2.3705856372808873
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 0014069b) (LAG1 00100040) (LAG2 00100000)), -2.234505970374374
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 00100000) (LAG1 0014069b) (LAG2 00100040)), -2.078326401877522
003, 19, 1652460788.780441, Cross_Reference_1, 2, 0014069b, ((CURRENT 0014069b) (LAG1 00100000) (LAG2 0014069b)), -1.6928777831687072
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 00100000) (LAG1 NIL) (LAG2 NIL)), -3.217073885069555
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 00100019) (LAG1 00100000) (LAG2 NIL)), -3.216815083415421
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 00100000) (LAG1 00100019) (LAG2 00100000)), -3.208160750362015
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 00100000) (LAG1 00100000) (LAG2 00100019)), -3.042381196101254
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 00100027) (LAG1 00100000) (LAG2 00100000)), -3.0103513286754304
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 0010cd90) (LAG1 00100027) (LAG2 00100000)), -2.9886232338187577
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100027)), -2.949904425651262
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 0010cd90) (LAG1 00100000) (LAG2 0010cd90)), -2.9188879228797675
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 00100000)), -2.90129709047106
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 0010cc90) (LAG1 00100000) (LAG2 0010cd90)), -2.7774265760797423
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 0010cd90) (LAG1 0010cc90) (LAG2 00100000)), -2.7546796419442834
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 00100000) (LAG1 0010cd90) (LAG2 0010cc90)), -2.7365703135744104
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 0014069b) (LAG1 00100000) (LAG2 0010cd90)), -2.5757322437977677
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 00100000) (LAG1 0014069b) (LAG2 00100000)), -2.4614858091607426
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 00100040) (LAG1 00100000) (LAG2 0014069b)), -2.3719462686012935
003, 20, 1652460789.092636, Cross_Reference_1, 3, 001191be, ((CURRENT 0014069b) (LAG1 00100040) (LAG2 00100000)), -2.2362914428422944
